2026-01-22 07:35:03,540 | INFO | app | [REMOVED] Skipping removed orders: [250666, 250506, 250504]
2026-01-22 07:35:03,622 | INFO | job_p4 | Existing Plant4 job found for SO 251207: 907822
2026-01-22 07:35:03,640 | ERROR | app | PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 07:35:03,653 | INFO | app | [FILM VALIDATION EMAIL] Duplicate suppressed for SO=251207 (sent_ts=2026-01-21T18:45:17) sig=3fe6ccf6f4243f41e8ea5963ac0724f88a2856f0
2026-01-22 07:35:03,653 | ERROR | app | Order 251207 FAILED at REQS_P4: PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 07:35:03,672 | INFO | app | [FAIL EMAIL] Skipping duplicate failure email for SO 251207 (same signature).
2026-01-22 07:35:04,143 | INFO | job_p4 | Existing Plant4 job found for SO 251044: 907736
2026-01-22 07:35:04,162 | INFO | app | [FILM VALIDATION ✅] so=251044 base=2300-ALP41-0015 expected=16P4-2300-ALP41-0015 printed_found=['16P4-2300-ALP41-0015']
2026-01-22 07:35:04,469 | INFO | job_p4 | Existing Plant4 job found for SO 251043: 907737
2026-01-22 07:35:04,487 | INFO | app | [FILM VALIDATION ✅] so=251043 base=2300-ALP41-0016 expected=16P4-2300-ALP41-0016 printed_found=['16P4-2300-ALP41-0016']
2026-01-22 07:45:02,643 | INFO | app | [ENV] Workflow running in ENV=LIVE
2026-01-22 07:45:02,660 | INFO | app | [ARCHIVE] No COMPLETE orders eligible for archiving.
2026-01-22 07:45:02,661 | INFO | app | [MAINT] No run history eligible for purging.
2026-01-22 07:45:03,116 | INFO | job_p4 | Existing Plant4 job found for SO 250351: 907108
2026-01-22 07:45:03,170 | INFO | app | [Phase2B FETCH] so4=250351 job=907108 rows=1 groups=['P4-PF']
2026-01-22 07:45:03,170 | INFO | app | [Phase2B] WAITING_POLYTEX_RECONFIRM: so4=250351 job=907108 item=16P4-2300-JMS01-0078 reqgroup=P4-PF snapshot_qty=410364.0 pvreq_qty=410364.0 (PV_Req unchanged; skipping Phase2B)
2026-01-22 07:45:03,194 | INFO | eligibility | Eligible LWS SOs since 12/26/2025: 200
2026-01-22 07:45:03,275 | INFO | app | [REMOVED] Skipping removed orders: [250666, 250506, 250504]
2026-01-22 07:45:03,331 | INFO | job_p4 | Existing Plant4 job found for SO 251207: 907822
2026-01-22 07:45:03,351 | ERROR | app | PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 07:45:03,366 | INFO | app | [FILM VALIDATION EMAIL] Duplicate suppressed for SO=251207 (sent_ts=2026-01-21T18:45:17) sig=3fe6ccf6f4243f41e8ea5963ac0724f88a2856f0
2026-01-22 07:45:03,366 | ERROR | app | Order 251207 FAILED at REQS_P4: PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 07:45:03,384 | INFO | app | [FAIL EMAIL] Skipping duplicate failure email for SO 251207 (same signature).
2026-01-22 07:45:03,699 | INFO | job_p4 | Existing Plant4 job found for SO 251044: 907736
2026-01-22 07:45:03,718 | INFO | app | [FILM VALIDATION ✅] so=251044 base=2300-ALP41-0015 expected=16P4-2300-ALP41-0015 printed_found=['16P4-2300-ALP41-0015']
2026-01-22 07:45:03,948 | INFO | job_p4 | Existing Plant4 job found for SO 251043: 907737
2026-01-22 07:45:03,964 | INFO | app | [FILM VALIDATION ✅] so=251043 base=2300-ALP41-0016 expected=16P4-2300-ALP41-0016 printed_found=['16P4-2300-ALP41-0016']
2026-01-22 07:55:02,691 | INFO | app | [ENV] Workflow running in ENV=LIVE
2026-01-22 07:55:02,696 | INFO | app | [ARCHIVE] No COMPLETE orders eligible for archiving.
2026-01-22 07:55:02,696 | INFO | app | [MAINT] No run history eligible for purging.
2026-01-22 07:55:03,105 | INFO | job_p4 | Existing Plant4 job found for SO 250351: 907108
2026-01-22 07:55:03,146 | INFO | app | [Phase2B FETCH] so4=250351 job=907108 rows=1 groups=['P4-PF']
2026-01-22 07:55:03,146 | INFO | app | [Phase2B] WAITING_POLYTEX_RECONFIRM: so4=250351 job=907108 item=16P4-2300-JMS01-0078 reqgroup=P4-PF snapshot_qty=410364.0 pvreq_qty=410364.0 (PV_Req unchanged; skipping Phase2B)
2026-01-22 07:55:03,169 | INFO | eligibility | Eligible LWS SOs since 12/26/2025: 200
2026-01-22 07:55:03,237 | INFO | app | [REMOVED] Skipping removed orders: [250666, 250506, 250504]
2026-01-22 07:55:03,318 | INFO | job_p4 | Existing Plant4 job found for SO 251207: 907822
2026-01-22 07:55:03,352 | ERROR | app | PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 07:55:03,369 | INFO | app | [FILM VALIDATION EMAIL] Duplicate suppressed for SO=251207 (sent_ts=2026-01-21T18:45:17) sig=3fe6ccf6f4243f41e8ea5963ac0724f88a2856f0
